date,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
2021-01-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,54.0,63.0,50.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,31.0,13.0,13.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,15.0,9.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,21.0,24.0,7.0
2021-01-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0
2021-01-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0
2021-01-13,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0
2021-02-25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,2.0,6.0,4.0,7.0,6.0,10.0,8.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,3.0,4.0,0.0,4.0,4.0,7.0,6.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-03-03,0.0,1.0,1.0,0.0,4.0,4.0,3.0,5.0,11.0,7.0,5.0,3.0,0.0,0.0,6.0,6.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,6.0,4.0,4.0,5.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
2021-03-06,0.0,0.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,9.0,5.0,1.0,3.0,1.0,31.0,33.0,12.0
2021-03-08,0.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,8.0,5.0,3.0,1.0,0.0,18.0,38.0,10.0
2021-03-09,0.0,0.0,1.0,4.0,6.0,6.0,2.0,11.0,6.0,10.0,8.0,2.0,0.0,1.0,6.0,2.0,0.0
2021-03-10,0.0,0.0,0.0,6.0,4.0,7.0,3.0,8.0,8.0,11.0,8.0,4.0,1.0,1.0,4.0,3.0,2.0
2021-03-11,0.0,0.0,1.0,1.0,6.0,2.0,5.0,8.0,6.0,6.0,3.0,2.0,0.0,0.0,7.0,3.0,3.0
2021-03-12,0.0,0.0,2.0,1.0,5.0,7.0,4.0,11.0,5.0,8.0,6.0,2.0,0.0,1.0,11.0,9.0,3.0
2021-03-13,0.0,0.0,3.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0
2021-03-17,0.0,0.0,7.0,9.0,5.0,10.0,10.0,8.0,14.0,26.0,19.0,10.0,12.0,12.0,35.0,35.0,15.0
2021-03-18,0.0,0.0,3.0,1.0,5.0,4.0,2.0,5.0,5.0,6.0,6.0,2.0,3.0,3.0,78.0,24.0,8.0
2021-03-19,0.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,7.0,9.0,5.0,0.0,7.0,8.0,2.0,2.0
2021-03-20,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,3.0,3.0,6.0,1.0,3.0,2.0,11.0,9.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0
2021-03-23,0.0,0.0,4.0,7.0,3.0,11.0,10.0,11.0,9.0,6.0,9.0,3.0,1.0,2.0,9.0,9.0,7.0
2021-03-24,0.0,0.0,5.0,10.0,12.0,8.0,9.0,19.0,16.0,21.0,25.0,8.0,22.0,4.0,11.0,17.0,9.0
2021-03-25,0.0,0.0,7.0,12.0,12.0,12.0,19.0,26.0,25.0,21.0,21.0,3.0,9.0,25.0,19.0,18.0,21.0
2021-03-26,0.0,0.0,13.0,20.0,25.0,13.0,20.0,18.0,31.0,23.0,22.0,17.0,9.0,24.0,15.0,23.0,34.0
2021-03-27,0.0,1.0,4.0,6.0,4.0,6.0,5.0,5.0,10.0,7.0,8.0,2.0,3.0,16.0,4.0,3.0,3.0
2021-03-28,0.0,0.0,4.0,3.0,5.0,16.0,5.0,12.0,8.0,8.0,8.0,3.0,2.0,22.0,1.0,1.0,0.0
2021-03-29,0.0,0.0,4.0,9.0,9.0,12.0,12.0,11.0,21.0,30.0,15.0,7.0,8.0,17.0,25.0,22.0,13.0
2021-03-30,0.0,0.0,7.0,11.0,17.0,8.0,16.0,17.0,36.0,25.0,27.0,11.0,12.0,28.0,94.0,74.0,24.0
2021-03-31,0.0,0.0,14.0,20.0,20.0,29.0,19.0,25.0,35.0,35.0,31.0,12.0,9.0,130.0,410.0,241.0,87.0
2021-04-01,0.0,0.0,19.0,15.0,35.0,19.0,33.0,30.0,40.0,52.0,48.0,30.0,36.0,99.0,240.0,120.0,37.0
2021-04-02,0.0,0.0,5.0,10.0,16.0,11.0,18.0,18.0,22.0,27.0,20.0,11.0,9.0,20.0,97.0,58.0,25.0
2021-04-03,0.0,0.0,6.0,9.0,10.0,8.0,12.0,18.0,13.0,12.0,12.0,10.0,7.0,38.0,125.0,20.0,3.0
2021-04-04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-05,0.0,0.0,6.0,3.0,3.0,2.0,4.0,2.0,3.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,4.0,12.0,18.0,16.0,13.0,21.0,23.0,24.0,20.0,6.0,37.0,24.0,11.0,20.0,25.0
2021-04-07,0.0,0.0,17.0,12.0,23.0,27.0,20.0,27.0,30.0,41.0,30.0,19.0,68.0,531.0,277.0,105.0,48.0
2021-04-08,0.0,0.0,11.0,17.0,15.0,21.0,17.0,27.0,37.0,31.0,31.0,16.0,18.0,59.0,188.0,138.0,54.0
2021-04-09,0.0,0.0,16.0,19.0,21.0,16.0,14.0,21.0,40.0,23.0,35.0,18.0,33.0,157.0,215.0,117.0,42.0
2021-04-10,0.0,0.0,19.0,29.0,23.0,32.0,30.0,23.0,45.0,34.0,43.0,39.0,81.0,273.0,169.0,101.0,41.0
2021-04-11,0.0,0.0,8.0,15.0,16.0,16.0,9.0,16.0,16.0,15.0,21.0,18.0,9.0,193.0,125.0,70.0,27.0
2021-04-12,0.0,0.0,4.0,14.0,12.0,12.0,8.0,16.0,11.0,15.0,10.0,6.0,3.0,90.0,37.0,18.0,23.0
2021-04-13,0.0,0.0,15.0,17.0,27.0,19.0,19.0,13.0,28.0,39.0,21.0,12.0,8.0,58.0,33.0,4.0,2.0
2021-04-14,0.0,1.0,15.0,16.0,14.0,16.0,19.0,16.0,31.0,24.0,19.0,16.0,358.0,280.0,103.0,42.0,24.0
2021-04-15,0.0,0.0,13.0,12.0,14.0,20.0,16.0,17.0,33.0,27.0,19.0,29.0,52.0,151.0,30.0,18.0,5.0
2021-04-16,0.0,0.0,12.0,16.0,10.0,21.0,16.0,20.0,31.0,46.0,37.0,14.0,60.0,380.0,79.0,50.0,16.0
2021-04-17,0.0,0.0,7.0,6.0,16.0,8.0,18.0,15.0,22.0,36.0,42.0,26.0,269.0,338.0,77.0,26.0,14.0
2021-04-18,0.0,0.0,2.0,5.0,13.0,12.0,4.0,7.0,14.0,12.0,11.0,9.0,57.0,77.0,21.0,4.0,1.0
2021-04-19,0.0,0.0,8.0,12.0,10.0,13.0,13.0,14.0,17.0,31.0,31.0,28.0,70.0,185.0,40.0,15.0,16.0
2021-04-20,0.0,0.0,6.0,7.0,5.0,9.0,12.0,15.0,24.0,18.0,15.0,27.0,79.0,37.0,2.0,5.0,0.0
2021-04-21,0.0,0.0,5.0,17.0,14.0,19.0,15.0,14.0,18.0,25.0,23.0,20.0,65.0,22.0,6.0,1.0,0.0
2021-04-22,0.0,0.0,9.0,11.0,10.0,19.0,9.0,7.0,14.0,31.0,18.0,21.0,71.0,161.0,17.0,2.0,1.0
2021-04-23,0.0,0.0,5.0,9.0,9.0,20.0,16.0,30.0,41.0,42.0,38.0,65.0,271.0,197.0,12.0,7.0,3.0
2021-04-24,0.0,2.0,9.0,20.0,27.0,20.0,33.0,37.0,54.0,74.0,82.0,174.0,750.0,282.0,35.0,19.0,6.0
2021-04-25,0.0,0.0,3.0,6.0,6.0,14.0,14.0,12.0,17.0,13.0,16.0,76.0,472.0,277.0,30.0,5.0,0.0
2021-04-26,0.0,0.0,1.0,6.0,4.0,10.0,8.0,17.0,20.0,32.0,37.0,105.0,324.0,320.0,51.0,25.0,13.0
2021-04-27,0.0,0.0,10.0,13.0,11.0,10.0,13.0,14.0,23.0,41.0,40.0,365.0,521.0,106.0,7.0,1.0,2.0
2021-04-28,0.0,1.0,4.0,6.0,15.0,11.0,17.0,14.0,25.0,32.0,55.0,255.0,460.0,48.0,9.0,7.0,1.0
2021-04-29,0.0,0.0,15.0,9.0,12.0,20.0,22.0,26.0,38.0,64.0,131.0,252.0,434.0,84.0,6.0,8.0,6.0
2021-04-30,0.0,1.0,16.0,9.0,17.0,12.0,9.0,20.0,20.0,29.0,50.0,134.0,231.0,32.0,1.0,2.0,1.0
2021-05-01,0.0,0.0,2.0,4.0,2.0,3.0,9.0,7.0,31.0,48.0,51.0,190.0,237.0,22.0,4.0,0.0,1.0
2021-05-02,0.0,0.0,3.0,1.0,7.0,9.0,4.0,7.0,7.0,11.0,5.0,23.0,135.0,10.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,3.0,1.0,6.0,10.0,8.0,14.0,3.0,12.0,9.0,25.0,118.0,20.0,0.0,2.0,1.0
2021-05-04,0.0,0.0,9.0,9.0,11.0,12.0,10.0,23.0,60.0,99.0,84.0,266.0,322.0,73.0,10.0,9.0,11.0
2021-05-05,0.0,0.0,7.0,4.0,11.0,14.0,4.0,7.0,32.0,52.0,51.0,376.0,76.0,4.0,2.0,0.0,0.0
2021-05-06,0.0,1.0,20.0,19.0,23.0,20.0,35.0,37.0,50.0,51.0,275.0,546.0,208.0,32.0,5.0,6.0,5.0
2021-05-07,0.0,3.0,19.0,17.0,18.0,34.0,28.0,63.0,99.0,150.0,244.0,391.0,62.0,4.0,1.0,2.0,1.0
2021-05-08,0.0,1.0,20.0,19.0,24.0,28.0,37.0,65.0,85.0,113.0,158.0,219.0,40.0,11.0,1.0,0.0,0.0
2021-05-09,0.0,0.0,8.0,8.0,6.0,5.0,26.0,41.0,27.0,32.0,103.0,152.0,15.0,2.0,1.0,0.0,0.0
2021-05-10,0.0,0.0,5.0,10.0,3.0,12.0,16.0,22.0,33.0,50.0,72.0,146.0,13.0,3.0,0.0,0.0,1.0
2021-05-11,0.0,10.0,30.0,24.0,38.0,44.0,63.0,61.0,79.0,210.0,172.0,299.0,17.0,9.0,8.0,4.0,3.0
2021-05-12,0.0,5.0,28.0,17.0,28.0,35.0,40.0,46.0,58.0,97.0,100.0,215.0,16.0,10.0,2.0,1.0,0.0
2021-05-13,2.0,1.0,23.0,20.0,25.0,30.0,26.0,45.0,84.0,95.0,233.0,167.0,50.0,7.0,5.0,0.0,0.0
2021-05-14,0.0,0.0,13.0,8.0,9.0,15.0,17.0,19.0,30.0,23.0,89.0,85.0,7.0,4.0,0.0,1.0,0.0
2021-05-15,0.0,1.0,45.0,47.0,72.0,110.0,109.0,160.0,289.0,232.0,143.0,294.0,15.0,4.0,3.0,1.0,0.0
2021-05-16,0.0,0.0,7.0,4.0,16.0,12.0,16.0,14.0,42.0,26.0,108.0,37.0,3.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,0.0,12.0,17.0,14.0,24.0,9.0,14.0,36.0,66.0,179.0,69.0,5.0,4.0,1.0,0.0,1.0
2021-05-18,0.0,6.0,12.0,18.0,17.0,16.0,24.0,19.0,53.0,91.0,197.0,108.0,8.0,4.0,2.0,3.0,0.0
2021-05-19,0.0,5.0,17.0,16.0,14.0,23.0,27.0,30.0,90.0,204.0,233.0,109.0,13.0,4.0,2.0,3.0,0.0
2021-05-20,0.0,0.0,7.0,19.0,25.0,26.0,23.0,96.0,197.0,167.0,197.0,49.0,11.0,3.0,0.0,1.0,0.0
2021-05-21,0.0,0.0,4.0,11.0,19.0,18.0,27.0,38.0,165.0,108.0,163.0,52.0,9.0,3.0,3.0,2.0,1.0
2021-05-22,0.0,0.0,42.0,50.0,49.0,54.0,55.0,48.0,265.0,394.0,377.0,74.0,8.0,3.0,3.0,1.0,0.0
2021-05-23,0.0,0.0,9.0,21.0,12.0,15.0,20.0,14.0,93.0,127.0,195.0,52.0,4.0,2.0,0.0,0.0,0.0
2021-05-24,0.0,1.0,16.0,9.0,22.0,20.0,21.0,36.0,125.0,286.0,203.0,34.0,3.0,0.0,3.0,1.0,0.0
2021-05-25,0.0,1.0,15.0,7.0,9.0,13.0,15.0,22.0,147.0,247.0,151.0,24.0,1.0,2.0,0.0,1.0,0.0
2021-05-26,0.0,3.0,10.0,15.0,17.0,17.0,22.0,35.0,105.0,153.0,150.0,9.0,5.0,3.0,1.0,0.0,1.0
2021-05-27,0.0,3.0,22.0,17.0,15.0,19.0,34.0,70.0,268.0,131.0,138.0,18.0,9.0,3.0,1.0,4.0,0.0
2021-05-28,0.0,0.0,26.0,24.0,38.0,37.0,46.0,85.0,469.0,272.0,216.0,43.0,6.0,2.0,2.0,0.0,0.0
2021-05-29,0.0,0.0,7.0,6.0,8.0,9.0,13.0,25.0,160.0,196.0,197.0,15.0,3.0,2.0,1.0,0.0,0.0
2021-05-30,0.0,0.0,2.0,6.0,5.0,7.0,4.0,6.0,39.0,66.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,0.0,4.0,1.0,1.0,7.0,6.0,5.0,28.0,48.0,72.0,1.0,2.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,1.0,19.0,19.0,29.0,33.0,30.0,46.0,202.0,157.0,140.0,8.0,0.0,0.0,0.0,1.0,0.0
2021-06-02,0.0,3.0,19.0,16.0,21.0,30.0,36.0,70.0,191.0,201.0,69.0,8.0,1.0,1.0,0.0,0.0,0.0
2021-06-03,0.0,8.0,28.0,26.0,20.0,33.0,35.0,52.0,222.0,151.0,49.0,9.0,0.0,1.0,0.0,1.0,1.0
2021-06-04,0.0,1.0,30.0,26.0,20.0,37.0,29.0,73.0,129.0,167.0,52.0,6.0,0.0,1.0,1.0,0.0,0.0
2021-06-05,0.0,6.0,35.0,30.0,42.0,72.0,376.0,488.0,277.0,196.0,89.0,18.0,5.0,3.0,3.0,1.0,0.0
2021-06-06,0.0,1.0,4.0,5.0,10.0,15.0,11.0,22.0,58.0,85.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0
2021-06-07,0.0,2.0,15.0,16.0,26.0,22.0,24.0,36.0,61.0,114.0,44.0,12.0,1.0,2.0,1.0,0.0,0.0
2021-06-08,0.0,0.0,5.0,7.0,5.0,26.0,13.0,26.0,58.0,120.0,30.0,8.0,3.0,3.0,0.0,1.0,2.0
2021-06-09,0.0,0.0,16.0,11.0,24.0,27.0,71.0,80.0,110.0,105.0,34.0,4.0,1.0,1.0,0.0,0.0,0.0
